Date,1306.T,7203.T
2018-12-19,1605.0,1266.6341552734375
2018-12-20,1564.0,1241.7210693359375
2018-12-21,1534.0,1201.822509765625
2018-12-24,1534.0,1201.822509765625
2018-12-25,1463.0,1138.6971435546875
2018-12-26,1480.0,1151.2470703125
2018-12-27,1552.0,1201.6353759765625
2018-12-28,1547.0,1199.949462890625
2018-12-31,1547.0,1199.949462890625
2019-01-04,1519.0,1188.7103271484375
2019-01-07,1562.0,1226.1737060546875
2019-01-08,1569.0,1241.1590576171875
2019-01-09,1584.0,1250.7122802734375
2019-01-10,1574.0,1255.769775390625
2019-01-11,1581.0,1277.685791015625
2019-01-15,1593.0,1290.9854736328125
2019-01-16,1587.0,1281.994140625
2019-01-17,1594.0,1271.87890625
2019-01-18,1609.0,1273.37744140625
2019-01-21,1622.0,1276.9366455078125
2019-01-22,1607.0,1270.755126953125
2019-01-23,1599.0,1258.766845703125
2019-01-24,1603.0,1259.7034912109375
2019-01-25,1620.0,1267.0087890625
2019-01-28,1608.0,1252.9599609375
2019-01-29,1609.0,1250.52490234375
2019-01-30,1603.0,1243.59423828125
2019-01-31,1621.0,1250.337646484375
2019-02-01,1616.0,1246.59130859375
2019-02-04,1634.0,1259.890625
2019-02-05,1635.0,1264.760986328125
2019-02-06,1635.0,1255.58251953125
2019-02-07,1621.0,1231.60595703125
2019-02-08,1590.0,1208.0040283203125
2019-02-12,1623.0,1237.2255859375
2019-02-13,1643.0,1240.9716796875
2019-02-14,1643.0,1239.66064453125
2019-02-15,1629.0,1237.2255859375
2019-02-18,1656.0,1246.59130859375
2019-02-19,1662.0,1254.45849609375
2019-02-20,1667.0,1271.87890625
2019-02-21,1667.0,1260.8271484375
2019-02-22,1663.0,1258.766845703125
2019-02-25,1676.0,1268.8818359375
2019-02-26,1671.0,1272.815673828125
2019-02-27,1676.0,1270.005859375
2019-02-28,1662.0,1254.45849609375
2019-03-01,1671.0,1252.7728271484375
2019-03-04,1683.0,1241.53369140625
2019-03-05,1675.0,1237.787353515625
2019-03-06,1670.0,1235.1649169921875
2019-03-07,1654.0,1233.2918701171875
2019-03-08,1625.0,1223.3638916015625
2019-03-11,1634.0,1231.793212890625
2019-03-12,1662.0,1241.53369140625
2019-03-13,1643.0,1230.482177734375
2019-03-14,1646.0,1228.796142578125
2019-03-15,1656.0,1239.0986328125
2019-03-18,1666.0,1243.59423828125
2019-03-19,1668.0,1250.52490234375
2019-03-20,1669.0,1258.9542236328125
2019-03-22,1670.0,1264.9482421875
2019-03-25,1626.0,1238.9114990234375
2019-03-26,1670.0,1262.3258056640625
2019-03-27,1677.0,1262.3258056640625
2019-03-28,1652.0,1243.4453125
2019-03-29,1661.0,1237.15185546875
2019-04-01,1689.0,1265.3770751953125
2019-04-02,1687.0,1277.3919677734375
2019-04-03,1695.0,1283.30419921875
2019-04-04,1693.0,1289.788330078125
2019-04-05,1697.0,1304.4732666015625
2019-04-08,1693.0,1296.272705078125
2019-04-09,1688.0,1301.04052734375
2019-04-10,1679.0,1295.319091796875
2019-04-11,1681.0,1289.406982421875
2019-04-12,1678.0,1294.7469482421875
2019-04-15,1700.0,1302.7568359375
2019-04-16,1699.0,1299.70556640625
2019-04-17,1705.0,1326.0238037109375
2019-04-18,1687.0,1330.4100341796875
2019-04-19,1688.0,1326.9774169921875
2019-04-22,1691.0,1327.930908203125
2019-04-23,1696.0,1333.6522216796875
2019-04-24,1683.0,1314.19970703125
2019-04-25,1691.0,1316.106689453125
2019-04-26,1689.0,1316.8695068359375
2019-05-07,1670.0,1301.4219970703125
2019-05-08,1643.0,1289.025634765625
2019-05-09,1619.0,1248.213134765625
2019-05-10,1618.0,1246.6875
2019-05-13,1611.0,1248.213134765625
2019-05-14,1605.0,1245.1617431640625
2019-05-15,1612.0,1252.98095703125
2019-05-16,1608.0,1240.0125732421875
2019-05-17,1624.0,1240.0125732421875
2019-05-20,1626.0,1244.7802734375
2019-05-21,1620.0,1238.4866943359375
2019-05-22,1615.0,1237.9144287109375
2019-05-23,1610.0,1239.4404296875
2019-05-24,1612.0,1240.0125732421875
2019-05-27,1619.0,1249.9295654296875
2019-05-28,1621.0,1259.4652099609375
2019-05-29,1606.0,1255.078857421875
2019-05-30,1600.0,1253.171630859375
2019-05-31,1581.0,1217.508544921875
2019-06-03,1568.0,1209.6890869140625
2019-06-04,1566.0,1214.45703125
2019-06-05,1600.0,1245.3524169921875
2019-06-06,1594.0,1248.5946044921875
2019-06-07,1602.0,1256.4136962890625
2019-06-10,1625.0,1278.9178466796875
2019-06-11,1633.0,1292.83984375
2019-06-12,1624.0,1300.2777099609375
2019-06-13,1611.0,1282.73193359375
2019-06-14,1617.0,1285.9742431640625
2019-06-17,1608.0,1282.9228515625
2019-06-18,1597.0,1281.3970947265625
2019-06-19,1626.0,1291.5047607421875
2019-06-20,1631.0,1285.4019775390625
2019-06-21,1616.0,1275.29443359375
2019-06-24,1619.0,1276.4385986328125
2019-06-25,1612.0,1268.4285888671875
2019-06-26,1604.0,1261.1815185546875
2019-06-27,1626.0,1272.8150634765625
2019-06-28,1625.0,1275.4849853515625
2019-07-01,1661.0,1310.95751953125
2019-07-02,1665.0,1312.86474609375
2019-07-03,1650.0,1300.8497314453125
2019-07-04,1664.0,1309.813232421875
2019-07-05,1666.0,1313.8182373046875
2019-07-08,1621.0,1313.62744140625
2019-07-09,1615.0,1318.7767333984375
2019-07-10,1611.0,1317.441650390625
2019-07-11,1620.0,1309.2410888671875
2019-07-12,1617.0,1317.8231201171875
2019-07-16,1608.0,1334.9873046875
2019-07-17,1607.0,1340.136474609375
2019-07-18,1572.0,1330.219482421875
2019-07-19,1603.0,1358.0634765625
2019-07-22,1594.0,1352.3421630859375
2019-07-23,1609.0,1354.0584716796875
2019-07-24,1615.0,1372.5577392578125
2019-07-25,1618.0,1377.325439453125
2019-07-26,1611.0,1363.78466796875
2019-07-29,1610.0,1363.212646484375
2019-07-30,1617.0,1369.3155517578125
2019-07-31,1605.0,1339.564453125
2019-08-01,1607.0,1352.5328369140625
2019-08-02,1571.0,1321.4466552734375
2019-08-05,1543.0,1313.2459716796875
2019-08-06,1537.0,1281.5877685546875
2019-08-07,1538.0,1295.1282958984375
2019-08-08,1536.0,1298.751953125
2019-08-09,1543.0,1303.901123046875
2019-08-13,1526.0,1294.9376220703125
2019-08-14,1536.0,1306.9525146484375
2019-08-15,1520.0,1295.8912353515625
2019-08-16,1524.0,1294.9376220703125
2019-08-19,1533.0,1310.7667236328125
2019-08-20,1546.0,1317.632568359375
2019-08-21,1535.0,1317.632568359375
2019-08-22,1537.0,1317.060302734375
2019-08-23,1541.0,1318.967529296875
2019-08-26,1516.0,1310.0040283203125
2019-08-27,1526.0,1319.5396728515625
2019-08-28,1528.0,1313.8182373046875
2019-08-29,1529.0,1314.0089111328125
2019-08-30,1552.0,1327.358642578125
2019-09-02,1544.0,1325.8331298828125
2019-09-03,1551.0,1335.9407958984375
2019-09-04,1548.0,1326.595947265625
2019-09-05,1573.0,1334.9873046875
2019-09-06,1577.0,1340.7086181640625
2019-09-09,1590.0,1352.5328369140625
2019-09-10,1599.0,1369.8875732421875
2019-09-11,1625.0,1402.6900634765625
2019-09-12,1638.0,1399.6387939453125
2019-09-13,1653.0,1410.5093994140625
2019-09-17,1655.0,1419.854248046875
2019-09-18,1648.0,1415.08642578125
2019-09-19,1658.0,1404.4066162109375
2019-09-20,1657.0,1411.844482421875
2019-09-24,1666.0,1422.9056396484375
2019-09-25,1663.0,1400.2109375
2019-09-26,1662.0,1416.2308349609375
2019-09-27,1660.0,1424.54345703125
2019-09-30,1643.0,1394.9659423828125
2019-10-01,1661.0,1400.7655029296875
2019-10-02,1654.0,1383.9471435546875
2019-10-03,1624.0,1349.730224609375
2019-10-04,1629.0,1352.2432861328125
2019-10-07,1626.0,1350.50341796875
2019-10-08,1644.0,1370.0284423828125
2019-10-09,1638.0,1377.374267578125
2019-10-10,1639.0,1374.087890625
2019-10-11,1653.0,1405.2117919921875
2019-10-15,1679.0,1427.6363525390625
2019-10-16,1688.0,1441.16845703125
2019-10-17,1680.0,1427.249755859375
2019-10-18,1680.0,1424.35009765625
2019-10-21,1687.0,1430.5361328125
2019-10-23,1697.0,1434.40234375
2019-10-24,1703.0,1447.1611328125
2019-10-25,1707.0,1446.3880615234375
2019-10-28,1708.0,1446.581298828125
2019-10-29,1723.0,1458.7601318359375
2019-10-30,1727.0,1460.3067626953125
2019-10-31,1724.0,1457.987060546875
2019-11-01,1724.0,1459.726806640625
2019-11-05,1754.0,1478.4783935546875
2019-11-06,1754.0,1478.671875
2019-11-07,1759.0,1495.4901123046875
2019-11-08,1764.0,1528.160400390625
2019-11-11,1765.0,1532.8001708984375
2019-11-12,1769.0,1526.420654296875
2019-11-13,1759.0,1525.0675048828125
2019-11-14,1743.0,1506.8958740234375
2019-11-15,1758.0,1512.8885498046875
2019-11-18,1762.0,1514.8216552734375
2019-11-19,1758.0,1498.969970703125
2019-11-20,1751.0,1486.2110595703125
2019-11-21,1748.0,1491.623779296875
2019-11-22,1752.0,1498.7764892578125
2019-11-25,1762.0,1494.136962890625
2019-11-26,1764.0,1490.0772705078125
2019-11-27,1773.0,1486.59765625
2019-11-28,1769.0,1493.1705322265625
2019-11-29,1757.0,1476.5452880859375
2019-12-02,1777.0,1495.876708984375
2019-12-03,1768.0,1492.010498046875
2019-12-04,1761.0,1504.5760498046875
2019-12-05,1772.0,1501.86962890625
2019-12-06,1772.0,1493.7503662109375
2019-12-09,1783.0,1494.330322265625
2019-12-10,1780.0,1478.8651123046875
2019-12-11,1775.0,1481.3780517578125
2019-12-12,1775.0,1474.612060546875
2019-12-13,1802.0,1509.9888916015625
2019-12-16,1798.0,1504.962646484375
2019-12-17,1808.0,1511.342041015625
2019-12-18,1799.0,1503.6094970703125
2019-12-19,1798.0,1513.8551025390625
2019-12-20,1793.0,1497.0367431640625
2019-12-23,1789.0,1501.28955078125
2019-12-24,1789.0,1496.4566650390625
2019-12-25,1782.0,1483.8912353515625
2019-12-26,1792.0,1493.3636474609375
2019-12-27,1800.0,1494.91015625
2019-12-30,1783.0,1491.2373046875
2020-01-06,1759.0,1462.4332275390625
2020-01-07,1789.0,1491.4306640625
2020-01-08,1765.0,1472.4857177734375
2020-01-09,1794.0,1482.7313232421875
2020-01-10,1800.0,1480.991455078125
2020-01-14,1805.0,1496.0701904296875
2020-01-15,1796.0,1483.1180419921875
2020-01-16,1792.0,1486.0177001953125
2020-01-17,1800.0,1487.564208984375
2020-01-20,1807.0,1503.99609375
2020-01-21,1800.0,1518.301513671875
2020-01-22,1811.0,1512.30859375
2020-01-23,1792.0,1514.8216552734375
2020-01-24,1794.0,1521.7811279296875
2020-01-27,1763.0,1498.583251953125
2020-01-28,1753.0,1497.61669921875
2020-01-29,1760.0,1501.28955078125
2020-01-30,1736.0,1475.77197265625
2020-01-31,1747.0,1479.251708984375
2020-02-03,1733.0,1465.3330078125
2020-02-04,1747.0,1476.7386474609375
2020-02-05,1765.0,1491.4306640625
2020-02-06,1801.0,1529.900390625
2020-02-07,1794.0,1519.8480224609375
2020-02-10,1783.0,1497.81005859375
2020-02-12,1781.0,1506.7025146484375
2020-02-13,1774.0,1499.7430419921875
2020-02-14,1766.0,1494.136962890625
2020-02-17,1751.0,1493.3636474609375
2020-02-18,1726.0,1468.039306640625
2020-02-19,1732.0,1458.1802978515625
2020-02-20,1736.0,1498.583251953125
2020-02-21,1735.0,1515.01513671875
2020-02-25,1677.0,1464.1732177734375
2020-02-26,1666.0,1458.56689453125
2020-02-27,1624.0,1427.443115234375
2020-02-28,1566.0,1377.760986328125
2020-03-02,1581.0,1382.98046875
2020-03-03,1561.0,1361.7156982421875
2020-03-04,1557.0,1348.1837158203125
2020-03-05,1576.0,1354.75634765625
2020-03-06,1525.0,1313.3868408203125
2020-03-09,1439.0,1255.5853271484375
2020-03-10,1459.0,1275.8834228515625
2020-03-11,1435.0,1263.318115234375
2020-03-12,1377.0,1219.6287841796875
2020-03-13,1306.0,1176.1326904296875
2020-03-16,1275.0,1148.4884033203125
2020-03-17,1316.0,1229.4876708984375
2020-03-18,1328.0,1221.17529296875
2020-03-19,1340.0,1236.2537841796875
2020-03-23,1354.0,1193.1444091796875
2020-03-24,1382.0,1208.8028564453125
2020-03-25,1475.0,1337.55126953125
2020-03-26,1456.0,1298.69482421875
2020-03-27,1508.0,1358.8160400390625
2020-03-30,1510.0,1336.7886962890625
2020-03-31,1473.0,1278.5732421875
2020-04-01,1415.0,1245.1387939453125
2020-04-02,1397.0,1236.4852294921875
2020-04-03,1396.0,1218.3912353515625
2020-04-06,1448.0,1294.1104736328125
2020-04-07,1475.0,1301.583984375
2020-04-08,1499.0,1328.1348876953125
2020-04-09,1486.0,1313.77783203125
2020-04-10,1503.0,1304.9276123046875
2020-04-13,1473.0,1283.29345703125
2020-04-14,1503.0,1327.544921875
2020-04-15,1508.0,1325.184814453125
2020-04-16,1494.0,1298.437255859375
2020-04-17,1513.0,1328.7249755859375
2020-04-20,1505.0,1304.9276123046875
2020-04-21,1487.0,1290.177001953125
2020-04-22,1474.0,1278.3765869140625
2020-04-23,1495.0,1292.143798828125
2020-04-24,1492.0,1286.8336181640625
2020-04-27,1517.0,1309.647705078125
2020-04-28,1522.0,1314.76123046875
2020-04-30,1533.0,1311.0242919921875
2020-05-01,1502.0,1277.1966552734375
2020-05-07,1500.0,1261.4627685546875
2020-05-08,1529.0,1276.80322265625
2020-05-11,1553.0,1309.450927734375
2020-05-12,1550.0,1283.686767578125
2020-05-13,1547.0,1255.5625
2020-05-14,1519.0,1227.83154296875
2020-05-15,1529.0,1229.0115966796875
2020-05-18,1533.0,1230.5849609375
2020-05-19,1559.0,1264.80615234375
2020-05-20,1568.0,1261.659423828125
2020-05-21,1567.0,1251.2357177734375
2020-05-22,1550.0,1236.878662109375
2020-05-25,1577.0,1255.36572265625
2020-05-26,1612.0,1307.6810302734375
2020-05-27,1626.0,1325.5782470703125
2020-05-28,1660.0,1371.403076171875
2020-05-29,1640.0,1328.5283203125
2020-06-01,1646.0,1321.644775390625
2020-06-02,1665.0,1332.26513671875
2020-06-03,1680.0,1359.9959716796875
2020-06-04,1685.0,1371.599853515625
2020-06-05,1690.0,1389.8905029296875
2020-06-08,1711.0,1409.5577392578125
2020-06-09,1711.0,1400.5107421875
2020-06-10,1708.0,1395.20068359375
2020-06-11,1671.0,1358.0294189453125
2020-06-12,1645.0,1347.80224609375
2020-06-15,1610.0,1317.7113037109375
2020-06-16,1673.0,1380.8433837890625
2020-06-17,1665.0,1365.6995849609375
2020-06-18,1664.0,1354.4892578125
2020-06-19,1663.0,1347.408935546875
2020-06-22,1660.0,1340.918701171875
2020-06-23,1665.0,1356.25927734375
2020-06-24,1657.0,1372.1898193359375
2020-06-25,1640.0,1336.395263671875
2020-06-26,1660.0,1350.75244140625
2020-06-29,1628.0,1329.3150634765625
2020-06-30,1632.0,1329.905029296875
2020-07-01,1619.0,1309.0576171875
2020-07-02,1625.0,1332.855224609375
2020-07-03,1633.0,1329.7083740234375
2020-07-06,1659.0,1348.982421875
2020-07-07,1653.0,1331.478515625
2020-07-08,1638.0,1323.2181396484375
2020-07-09,1604.0,1319.4813232421875
2020-07-10,1583.0,1291.7503662109375
2020-07-13,1621.0,1329.905029296875
2020-07-14,1612.0,1326.3648681640625
2020-07-15,1636.0,1344.2620849609375
2020-07-16,1627.0,1335.411865234375
2020-07-17,1621.0,1339.9354248046875
2020-07-20,1623.0,1336.1986083984375
2020-07-21,1631.0,1332.4617919921875
2020-07-22,1619.0,1323.414794921875
2020-07-27,1625.0,1324.9881591796875
2020-07-28,1617.0,1305.1241455078125
2020-07-29,1595.0,1265.199462890625
2020-07-30,1585.0,1265.5928955078125
2020-07-31,1542.0,1222.7181396484375
2020-08-03,1566.0,1244.942138671875
2020-08-04,1601.0,1286.046875
2020-08-05,1600.0,1307.4842529296875
2020-08-06,1596.0,1337.3785400390625
2020-08-07,1595.0,1352.7191162109375
2020-08-11,1635.0,1406.2142333984375
2020-08-12,1653.0,1424.70166015625
2020-08-13,1674.0,1432.76513671875
2020-08-14,1671.0,1412.3111572265625
2020-08-17,1657.0,1407.394287109375
2020-08-18,1658.0,1411.32763671875
2020-08-19,1662.0,1415.0645751953125
2020-08-20,1645.0,1393.23388671875
2020-08-21,1653.0,1392.840576171875
2020-08-24,1656.0,1389.4970703125
2020-08-25,1671.0,1406.017578125
2020-08-26,1673.0,1400.904052734375
2020-08-27,1662.0,1391.0704345703125
2020-08-28,1650.0,1387.7269287109375
2020-08-31,1660.0,1377.8931884765625
2020-09-01,1663.0,1372.5831298828125
2020-09-02,1672.0,1371.2064208984375
2020-09-03,1678.0,1374.943115234375
2020-09-04,1664.0,1385.76025390625
2020-09-07,1658.0,1370.0263671875
2020-09-08,1670.0,1379.663330078125
2020-09-09,1651.0,1354.29248046875
2020-09-10,1673.0,1367.863037109375
2020-09-11,1686.0,1368.0595703125
2020-09-14,1699.0,1385.95703125
2020-09-15,1688.0,1389.6937255859375
2020-09-16,1693.0,1389.3004150390625
2020-09-17,1687.0,1380.8433837890625
2020-09-18,1694.0,1384.1868896484375
2020-09-23,1692.0,1392.643798828125
2020-09-24,1676.0,1362.552734375
2020-09-25,1683.0,1382.8101806640625
2020-09-28,1713.0,1411.9178466796875
2020-09-29,1723.0,1399.912353515625
2020-09-30,1686.0,1364.2896728515625
2020-10-02,1671.0,1356.220458984375
2020-10-05,1699.0,1359.7630615234375
2020-10-06,1708.0,1369.40673828125
2020-10-07,1710.0,1378.26318359375
2020-10-08,1719.0,1384.3643798828125
2020-10-09,1708.0,1371.1781005859375
2020-10-12,1705.0,1360.1566162109375
2020-10-13,1710.0,1383.5771484375
2020-10-14,1704.0,1364.880126953125
2020-10-15,1693.0,1360.9439697265625
2020-10-16,1678.0,1344.018310546875
2020-10-19,1700.0,1366.8482666015625
2020-10-20,1688.0,1357.4013671875
2020-10-21,1699.0,1379.444091796875
2020-10-22,1680.0,1370.981201171875
2020-10-23,1687.0,1372.35888671875
2020-10-26,1680.0,1375.7047119140625
2020-10-27,1679.0,1369.9971923828125
2020-10-28,1673.0,1357.0076904296875
2020-10-29,1675.0,1356.614013671875
2020-10-30,1641.0,1338.901123046875
2020-11-02,1670.0,1367.635498046875
2020-11-04,1690.0,1372.9493408203125
2020-11-05,1712.0,1374.52392578125
2020-11-06,1722.0,1381.4122314453125
2020-11-09,1745.0,1411.720947265625
2020-11-10,1765.0,1430.22119140625
2020-11-11,1794.0,1476.66845703125
2020-11-12,1792.0,1463.2852783203125
2020-11-13,1768.0,1439.8648681640625
2020-11-16,1798.0,1470.9609375
2020-11-17,1801.0,1464.0726318359375
2020-11-18,1787.0,1440.455322265625
2020-11-19,1790.0,1436.9127197265625
2020-11-20,1792.0,1446.9500732421875
2020-11-24,1827.0,1462.498046875
2020-11-25,1830.0,1446.556396484375
2020-11-26,1848.0,1436.9127197265625
2020-11-27,1853.0,1427.26904296875
2020-11-30,1818.0,1377.47607421875
2020-12-01,1835.0,1381.21533203125
2020-12-02,1840.0,1393.2208251953125
2020-12-03,1845.0,1409.94970703125
2020-12-04,1844.0,1413.29541015625
2020-12-07,1829.0,1417.8221435546875
2020-12-08,1828.0,1416.838134765625
2020-12-09,1849.0,1446.3597412109375
2020-12-10,1847.0,1472.141845703125
2020-12-11,1850.0,1539.057373046875
2020-12-14,1861.0,1565.036376953125
2020-12-15,1851.0,1555.7862548828125
2020-12-16,1857.0,1570.5469970703125
2020-12-17,1862.0,1574.483154296875
2020-12-18,1863.0,1556.967041015625
2020-12-21,1858.0,1544.961669921875
2020-12-22,1828.0,1530.594482421875
2020-12-23,1834.0,1519.3763427734375
2020-12-24,1843.0,1523.9029541015625
2020-12-25,1845.0,1532.956298828125
2020-12-28,1856.0,1554.4085693359375
2020-12-29,1888.0,1577.2386474609375
2020-12-30,1875.0,1566.0203857421875
2021-01-04,1864.0,1560.3128662109375
2021-01-05,1862.0,1537.48291015625
2021-01-06,1868.0,1538.6636962890625
2021-01-07,1900.0,1538.6636962890625
2021-01-08,1930.0,1562.477783203125
2021-01-12,1930.0,1553.2276611328125
2021-01-13,1937.0,1544.17431640625
2021-01-14,1949.0,1547.5201416015625
2021-01-15,1927.0,1521.934814453125
2021-01-18,1919.0,1502.8441162109375
2021-01-19,1932.0,1517.0145263671875
2021-01-20,1922.0,1512.6846923828125
2021-01-21,1933.0,1524.0997314453125
2021-01-22,1929.0,1507.567626953125
2021-01-25,1935.0,1510.9134521484375
2021-01-26,1924.0,1476.0780029296875
2021-01-27,1935.0,1481.588623046875
2021-01-28,1910.0,1455.8065185546875
2021-01-29,1878.0,1436.7159423828125
2021-02-01,1899.0,1435.53515625
2021-02-02,1920.0,1467.2215576171875
2021-02-03,1948.0,1531.57861328125
2021-02-04,1941.0,1527.052001953125
2021-02-05,1967.0,1559.1319580078125
2021-02-08,2001.0,1581.7652587890625
2021-02-09,2001.0,1573.3023681640625
2021-02-10,2009.0,1600.068603515625
2021-02-12,2010.0,1655.765869140625
2021-02-15,2033.0,1664.2286376953125
2021-02-16,2043.0,1634.11669921875
2021-02-17,2037.0,1623.0953369140625
2021-02-18,2018.0,1592.7864990234375
2021-02-19,2006.0,1587.27587890625
2021-02-22,2014.0,1586.2918701171875
2021-02-24,1980.0,1553.03076171875
2021-02-25,2006.0,1578.0257568359375
2021-02-26,1939.0,1549.48828125
2021-03-01,1979.0,1559.722412109375
2021-03-02,1970.0,1559.3287353515625
2021-03-03,1982.0,1568.775634765625
2021-03-04,1958.0,1559.1319580078125
2021-03-05,1975.0,1568.382080078125
2021-03-08,1970.0,1566.8074951171875
2021-03-09,1996.0,1611.680419921875
2021-03-10,1998.0,1599.6749267578125
2021-03-11,2005.0,1592.3929443359375
2021-03-12,2028.0,1603.020751953125
2021-03-15,2046.0,1641.398681640625
2021-03-16,2058.0,1627.42529296875
2021-03-17,2064.0,1635.100830078125
2021-03-18,2090.0,1702.409912109375
2021-03-19,2095.0,1701.2291259765625
2021-03-22,2073.0,1645.7286376953125
2021-03-23,2052.0,1634.3135986328125
2021-03-24,2009.0,1598.1004638671875
2021-03-25,2033.0,1605.3824462890625
2021-03-26,2066.0,1645.13818359375
2021-03-29,2068.0,1666.0
2021-03-30,2073.0,1672.4000244140625
2021-03-31,2052.0,1723.199951171875
