Date,SP500,MCD
2016-11-28,2201.719970703125,108.2252197265625
2016-11-29,2204.659912109375,108.04615783691406
2016-11-30,2198.81005859375,106.78376007080078
2016-12-01,2191.080078125,106.06754302978516
2016-12-02,2191.949951171875,105.86160278320312
2016-12-05,2204.7099609375,106.80169677734375
2016-12-06,2212.22998046875,106.76586151123047
2016-12-07,2241.35009765625,107.36573028564453
2016-12-08,2246.18994140625,107.84024047851562
2016-12-09,2259.530029296875,108.5654525756836
2016-12-12,2256.9599609375,108.99520874023438
2016-12-13,2271.719970703125,109.83679962158203
2016-12-14,2253.280029296875,109.98004150390625
2016-12-15,2262.030029296875,109.55030059814453
2016-12-16,2258.070068359375,110.3381576538086
2016-12-19,2262.530029296875,110.11433410644531
2016-12-20,2270.760009765625,110.41873168945312
2016-12-21,2265.179931640625,110.28443145751953
2016-12-22,2260.9599609375,110.76790618896484
2016-12-23,2263.7900390625,110.24861907958984
2016-12-27,2268.8798828125,110.18595886230469
2016-12-28,2249.919921875,109.83679962158203
2016-12-29,2249.260009765625,109.93526458740234
2016-12-30,2238.830078125,108.97730255126953
2017-01-03,2257.830078125,107.09715270996094
2017-01-04,2270.75,106.97178649902344
2017-01-05,2269.0,107.16875457763672
2017-01-06,2276.97998046875,108.1177978515625
2017-01-09,2268.89990234375,107.82234191894531
2017-01-10,2268.89990234375,107.66118621826172
2017-01-11,2275.320068359375,108.22522735595703
2017-01-12,2270.43994140625,109.3175048828125
2017-01-13,2274.639892578125,108.78033447265625
2017-01-17,2267.889892578125,109.89945983886719
2017-01-18,2271.889892578125,109.86365509033203
2017-01-19,2263.68994140625,109.3891372680664
2017-01-20,2271.31005859375,109.46076202392578
2017-01-23,2265.199951171875,108.67288970947266
2017-01-24,2280.070068359375,108.37743377685547
2017-01-25,2298.3701171875,109.03997039794922
2017-01-26,2296.679931640625,109.12053680419922
2017-01-27,2294.68994140625,109.9979476928711
2017-01-30,2280.89990234375,110.14118957519531
2017-01-31,2278.8701171875,109.73831176757812
2017-02-01,2279.550048828125,109.60400390625
2017-02-02,2280.85009765625,110.32025909423828
2017-02-03,2297.419921875,111.23347473144531
2017-02-06,2292.56005859375,111.42149353027344
2017-02-07,2293.080078125,111.54682922363281
2017-02-08,2294.669921875,111.61845397949219
2017-02-09,2307.8701171875,111.44833374023438
2017-02-10,2316.10009765625,112.64806365966797
2017-02-13,2328.25,112.39739227294922
2017-02-14,2337.580078125,112.63909912109375
2017-02-15,2349.25,113.23896789550781
2017-02-16,2347.219970703125,113.43592834472656
2017-02-17,2351.159912109375,114.42079162597656
2017-02-21,2365.3798828125,114.63566589355469
2017-02-22,2362.820068359375,114.4655532836914
2017-02-23,2363.81005859375,114.84159088134766
2017-02-24,2367.340087890625,115.18179321289062
2017-02-27,2369.75,114.53243255615234
2017-02-28,2363.639892578125,115.127685546875
2017-03-01,2395.9599609375,116.39035034179688
2017-03-02,2381.919921875,115.6507797241211
2017-03-03,2383.1201171875,115.3531494140625
2017-03-06,2375.31005859375,115.47040557861328
2017-03-07,2368.389892578125,115.50648498535156
2017-03-08,2362.97998046875,115.52452087402344
2017-03-09,2364.8701171875,115.5696029663086
2017-03-10,2372.60009765625,115.4253158569336
2017-03-13,2373.469970703125,115.09160614013672
2017-03-14,2365.449951171875,115.26296997070312
2017-03-15,2385.260009765625,115.33512878417969
2017-03-16,2381.3798828125,115.4253158569336
2017-03-17,2378.25,116.02056121826172
2017-03-20,2373.469970703125,116.14683532714844
2017-03-21,2344.02001953125,115.91234588623047
2017-03-22,2348.449951171875,116.43543243408203
2017-03-23,2345.9599609375,116.34524536132812
2017-03-24,2343.97998046875,116.65189361572266
2017-03-27,2341.590087890625,116.78718566894531
2017-03-28,2358.570068359375,116.75110626220703
2017-03-29,2361.1298828125,116.20093536376953
2017-03-30,2368.06005859375,116.63386535644531
2017-03-31,2362.719970703125,116.8954086303711
2017-04-03,2358.840087890625,116.8954086303711
2017-04-04,2360.159912109375,116.6067886352539
2017-04-05,2352.949951171875,117.616943359375
2017-04-06,2357.489990234375,117.3824234008789
2017-04-07,2355.5400390625,117.21109008789062
2017-04-10,2357.159912109375,117.2291030883789
2017-04-11,2353.780029296875,118.32942199707031
2017-04-12,2344.929931640625,118.38356018066406
2017-04-13,2328.949951171875,117.93258666992188
2017-04-17,2349.010009765625,118.4647216796875
2017-04-18,2342.18994140625,119.32152557373047
2017-04-19,2338.169921875,119.628173828125
2017-04-20,2355.840087890625,120.19635009765625
2017-04-21,2348.68994140625,120.32263946533203
2017-04-24,2374.14990234375,121.06217193603516
2017-04-25,2388.610107421875,127.79940795898438
2017-04-26,2387.449951171875,127.02376556396484
2017-04-27,2388.77001953125,127.0508041381836
2017-04-28,2384.199951171875,126.20303344726562
2017-05-01,2388.330078125,127.30332946777344
2017-05-02,2391.169921875,127.37549591064453
2017-05-03,2388.1298828125,128.62916564941406
2017-05-04,2389.52001953125,129.37771606445312
2017-05-05,2399.2900390625,129.83770751953125
2017-05-08,2399.3798828125,130.09024047851562
2017-05-09,2396.919921875,130.1984405517578
2017-05-10,2399.6298828125,130.34275817871094
2017-05-11,2394.43994140625,130.0631561279297
2017-05-12,2390.89990234375,131.10031127929688
2017-05-15,2402.320068359375,131.93011474609375
2017-05-16,2400.669921875,132.8409881591797
2017-05-17,2357.030029296875,132.04733276367188
2017-05-18,2365.719970703125,132.58848571777344
2017-05-19,2381.72998046875,133.61666870117188
2017-05-22,2394.02001953125,133.65274047851562
2017-05-23,2398.419921875,133.3190460205078
2017-05-24,2404.389892578125,134.83421325683594
2017-05-25,2415.070068359375,135.08676147460938
2017-05-26,2415.820068359375,135.15892028808594
2017-05-30,2412.909912109375,135.22203063964844
2017-05-31,2411.800048828125,136.08786010742188
2017-06-01,2430.06005859375,138.3022918701172
2017-06-02,2439.070068359375,139.52748107910156
2017-06-05,2436.10009765625,138.66531372070312
2017-06-06,2429.330078125,137.24951171875
2017-06-07,2433.139892578125,137.89389038085938
2017-06-08,2433.7900390625,137.43106079101562
2017-06-09,2431.77001953125,137.4764404296875
2017-06-12,2429.389892578125,134.7446746826172
2017-06-13,2440.35009765625,135.96987915039062
2017-06-14,2437.919921875,136.75038146972656
2017-06-15,2432.4599609375,137.195068359375
2017-06-16,2433.14990234375,137.93930053710938
2017-06-19,2453.4599609375,138.98297119140625
2017-06-20,2437.030029296875,139.82699584960938
2017-06-21,2435.610107421875,139.51841735839844
2017-06-22,2434.5,140.489501953125
2017-06-23,2438.300048828125,140.34429931640625
2017-06-26,2439.070068359375,139.72720336914062
2017-06-27,2419.3798828125,139.50933837890625
2017-06-28,2440.68994140625,140.0357208251953
2017-06-29,2419.699951171875,138.97389221191406
2017-06-30,2423.409912109375,139.00111389160156
2017-07-03,2429.010009765625,138.40213012695312
2017-07-05,2432.5400390625,138.91944885253906
2017-07-06,2409.75,138.93756103515625
2017-07-07,2425.179931640625,141.82362365722656
2017-07-10,2427.429931640625,141.1429901123047
2017-07-11,2425.530029296875,140.58932495117188
2017-07-12,2443.25,142.1049346923828
2017-07-13,2447.830078125,140.70730590820312
2017-07-14,2459.27001953125,140.9251251220703
2017-07-17,2459.139892578125,140.906982421875
2017-07-18,2460.610107421875,139.72720336914062
2017-07-19,2473.830078125,139.6636199951172
2017-07-20,2473.449951171875,139.95404052734375
2017-07-21,2472.5400390625,139.6908721923828
2017-07-24,2469.909912109375,137.81222534179688
2017-07-25,2477.1298828125,144.3647918701172
2017-07-26,2477.830078125,142.04141235351562
2017-07-27,2475.419921875,142.44076538085938
2017-07-28,2472.10009765625,141.4424591064453
2017-07-31,2470.300048828125,140.79808044433594
2017-08-01,2476.35009765625,139.7997589111328
2017-08-02,2477.570068359375,142.1140594482422
2017-08-03,2472.159912109375,140.41693115234375
2017-08-04,2476.830078125,139.60009765625
2017-08-07,2480.909912109375,140.6437530517578
2017-08-08,2474.919921875,140.59841918945312
2017-08-09,2474.02001953125,140.59841918945312
2017-08-10,2438.2099609375,142.14125061035156
2017-08-11,2441.320068359375,142.75840759277344
2017-08-14,2465.840087890625,142.7220916748047
2017-08-15,2464.610107421875,143.04881286621094
2017-08-16,2468.110107421875,144.21046447753906
2017-08-17,2430.010009765625,143.29385375976562
2017-08-18,2425.550048828125,143.1758575439453
2017-08-21,2428.3701171875,143.7204132080078
2017-08-22,2452.510009765625,144.88206481933594
2017-08-23,2444.0400390625,144.12879943847656
2017-08-24,2438.969970703125,143.76576232910156
2017-08-25,2443.050048828125,144.13787841796875
2017-08-28,2444.239990234375,144.90933227539062
2017-08-29,2446.300048828125,144.64610290527344
2017-08-30,2457.590087890625,145.64120483398438
2017-08-31,2471.64990234375,146.04293823242188
2017-09-01,2476.550048828125,145.89683532714844
2017-09-05,2457.85009765625,145.24868774414062
2017-09-06,2465.5400390625,144.4452667236328
2017-09-07,2465.10009765625,145.97901916503906
2017-09-08,2461.429931640625,145.80552673339844
2017-09-11,2488.110107421875,147.46710205078125
2017-09-12,2496.47998046875,142.71981811523438
2017-09-13,2498.3701171875,143.33148193359375
2017-09-14,2495.6201171875,143.33148193359375
2017-09-15,2500.22998046875,143.25843811035156
2017-09-18,2503.8701171875,143.03933715820312
2017-09-19,2506.64990234375,143.72401428222656
2017-09-20,2508.239990234375,145.9607696533203
2017-09-21,2500.60009765625,145.18475341796875
2017-09-22,2502.219970703125,145.0751953125
2017-09-25,2496.659912109375,142.6558837890625
2017-09-26,2496.840087890625,139.999267578125
2017-09-27,2507.0400390625,140.63829040527344
2017-09-28,2510.06005859375,143.77880859375
2017-09-29,2519.360107421875,143.03933715820312
2017-10-02,2529.1201171875,143.2949676513672
2017-10-03,2534.580078125,143.20367431640625
2017-10-04,2537.739990234375,143.523193359375
2017-10-05,2552.070068359375,144.9747772216797
2017-10-06,2549.330078125,145.70513916015625
2017-10-09,2544.72998046875,146.17982482910156
2017-10-10,2550.639892578125,146.5998077392578
2017-10-11,2555.239990234375,148.94602966308594
2017-10-12,2550.929931640625,149.639892578125
2017-10-13,2553.169921875,150.97276306152344
2017-10-16,2557.639892578125,150.64410400390625
2017-10-17,2559.360107421875,151.00015258789062
2017-10-18,2561.260009765625,151.33795166015625
2017-10-19,2562.10009765625,152.00437927246094
2017-10-20,2575.2099609375,151.8218231201172
2017-10-23,2564.97998046875,149.1195526123047
2017-10-24,2569.1298828125,149.6125030517578
2017-10-25,2557.14990234375,149.338623046875
2017-10-26,2560.39990234375,149.73114013671875
2017-10-27,2581.070068359375,150.99102783203125
2017-10-30,2572.830078125,151.75790405273438
2017-10-31,2575.260009765625,152.3787078857422
2017-11-01,2579.360107421875,151.8856964111328
2017-11-02,2579.85009765625,153.46511840820312
2017-11-03,2587.840087890625,153.96722412109375
2017-11-06,2591.1298828125,155.2636260986328
2017-11-07,2590.639892578125,155.9026641845703
2017-11-08,2594.3798828125,155.2909698486328
2017-11-09,2584.6201171875,152.4608612060547
2017-11-10,2582.300048828125,151.1736297607422
2017-11-13,2584.840087890625,152.79869079589844
2017-11-14,2578.8701171875,153.47422790527344
2017-11-15,2564.6201171875,152.75302124023438
2017-11-16,2585.639892578125,153.4559783935547
2017-11-17,2578.85009765625,152.20526123046875
2017-11-20,2582.139892578125,152.39695739746094
2017-11-21,2599.030029296875,153.64767456054688
2017-11-22,2597.080078125,154.33242797851562
2017-11-24,2602.419921875,154.38719177246094
2017-11-27,2601.419921875,154.25022888183594
2017-11-28,2627.0400390625,156.42300415039062
2017-11-29,2626.070068359375,155.59225463867188
2017-11-30,2647.580078125,157.9341278076172
2017-12-01,2642.219970703125,158.7606658935547
2017-12-04,2639.43994140625,156.7218780517578
2017-12-05,2629.570068359375,158.8708953857422
2017-12-06,2629.27001953125,159.3208465576172
2017-12-07,2636.97998046875,158.79739379882812
2017-12-08,2651.5,159.017822265625
2017-12-11,2659.989990234375,159.10963439941406
2017-12-12,2664.110107421875,158.1728973388672
2017-12-13,2662.85009765625,159.3851776123047
2017-12-14,2652.010009765625,159.0086669921875
2017-12-15,2675.81005859375,159.8535614013672
2017-12-18,2690.159912109375,159.9821319580078
2017-12-19,2681.469970703125,159.2382354736328
2017-12-20,2679.25,158.11782836914062
2017-12-21,2684.570068359375,157.82391357421875
2017-12-22,2683.340087890625,157.42901611328125
2017-12-26,2680.5,157.30960083007812
2017-12-27,2682.6201171875,158.57699584960938
2017-12-28,2687.5400390625,158.97189331054688
2017-12-29,2673.610107421875,158.0718994140625
2018-01-02,2695.81005859375,159.0820770263672
2018-01-03,2713.06005859375,158.41168212890625
2018-01-04,2723.989990234375,159.52291870117188
2018-01-05,2743.14990234375,159.84437561035156
2018-01-08,2747.7099609375,159.73414611816406
2018-01-09,2751.2900390625,159.37599182128906
2018-01-10,2748.22998046875,159.3484344482422
2018-01-11,2767.56005859375,159.2382354736328
2018-01-12,2786.239990234375,159.40353393554688
2018-01-16,2776.419921875,159.5045623779297
2018-01-17,2802.56005859375,160.69845581054688
2018-01-18,2798.030029296875,160.32191467285156
2018-01-19,2810.300048828125,161.7454071044922
2018-01-22,2832.969970703125,161.82809448242188
2018-01-23,2839.1298828125,162.37911987304688
2018-01-24,2837.5400390625,161.7454071044922
2018-01-25,2839.25,161.32298278808594
2018-01-26,2872.8701171875,163.8025665283203
2018-01-29,2853.530029296875,163.26075744628906
2018-01-30,2822.429931640625,158.40249633789062
2018-01-31,2823.81005859375,157.17185974121094
2018-02-01,2821.97998046875,157.86984252929688
2018-02-02,2762.1298828125,155.55551147460938
2018-02-05,2648.93994140625,150.47686767578125
2018-02-06,2695.139892578125,151.69833374023438
2018-02-07,2681.659912109375,152.18507385253906
2018-02-08,2581.0,145.99513244628906
2018-02-09,2619.550048828125,147.67584228515625
2018-02-12,2656.0,150.52279663085938
2018-02-13,2662.93994140625,149.14523315429688
2018-02-14,2698.6298828125,146.93191528320312
2018-02-15,2731.199951171875,147.65744018554688
2018-02-16,2732.219970703125,144.91148376464844
2018-02-20,2716.260009765625,144.33291625976562
2018-02-21,2701.330078125,145.69212341308594
2018-02-22,2703.9599609375,147.54721069335938
2018-02-23,2747.300048828125,149.7513427734375
2018-02-26,2779.60009765625,150.22889709472656
2018-02-27,2744.280029296875,147.54721069335938
2018-02-28,2713.830078125,145.78201293945312
2018-03-01,2677.669921875,143.89666748046875
2018-03-02,2691.25,137.0299072265625
2018-03-05,2720.93994140625,139.58070373535156
2018-03-06,2728.1201171875,139.73782348632812
2018-03-07,2726.800048828125,140.828369140625
2018-03-08,2738.969970703125,142.73220825195312
2018-03-09,2786.570068359375,145.31991577148438
2018-03-12,2783.02001953125,145.78201293945312
2018-03-13,2765.31005859375,146.22564697265625
2018-03-14,2749.47998046875,146.24412536621094
2018-03-15,2747.330078125,149.358642578125
2018-03-16,2752.010009765625,150.0518341064453
2018-03-19,2712.919921875,146.95571899414062
2018-03-20,2716.93994140625,147.29769897460938
2018-03-21,2711.929931640625,146.63229370117188
2018-03-22,2643.68994140625,145.13510131835938
2018-03-23,2588.260009765625,143.23123168945312
2018-03-26,2658.550048828125,146.03155517578125
2018-03-27,2612.6201171875,145.54173278808594
2018-03-28,2605.0,146.40126037597656
2018-03-29,2640.8701171875,144.5251007080078
2018-04-02,2581.8798828125,145.76353454589844
2018-04-03,2614.449951171875,148.24038696289062
2018-04-04,2644.68994140625,149.46954345703125
2018-04-05,2662.840087890625,151.521240234375
2018-04-06,2604.469970703125,149.02593994140625
2018-04-09,2613.159912109375,149.00746154785156
2018-04-10,2656.8701171875,150.43069458007812
2018-04-11,2642.18994140625,150.95751953125
2018-04-12,2663.989990234375,149.3678741455078
2018-04-13,2656.300048828125,149.46954345703125
2018-04-16,2677.840087890625,149.37713623046875
2018-04-17,2706.389892578125,150.22740173339844
2018-04-18,2708.639892578125,149.54348754882812
2018-04-19,2693.1298828125,147.4363250732422
2018-04-20,2670.139892578125,146.7339324951172
2018-04-23,2670.2900390625,146.937255859375
2018-04-24,2634.56005859375,145.39389038085938
2018-04-25,2639.39990234375,144.1184844970703
2018-04-26,2666.93994140625,146.85406494140625
2018-04-27,2669.909912109375,146.2996063232422
2018-04-30,2648.050048828125,154.74667358398438
2018-05-01,2654.800048828125,151.0499267578125
2018-05-02,2635.669921875,148.4991455078125
2018-05-03,2629.72998046875,147.94464111328125
2018-05-04,2663.419921875,152.51939392089844
2018-05-07,2672.6298828125,152.49166870117188
2018-05-08,2671.919921875,152.2790985107422
2018-05-09,2697.7900390625,151.7892608642578
2018-05-10,2723.070068359375,152.55636596679688
2018-05-11,2727.719970703125,152.85208129882812
2018-05-14,2730.1298828125,152.23291015625
2018-05-15,2711.449951171875,150.69871520996094
2018-05-16,2722.4599609375,150.5231170654297
2018-05-17,2720.1298828125,149.0813751220703
2018-05-18,2712.969970703125,148.7764129638672
2018-05-21,2733.010009765625,149.2384796142578
2018-05-22,2724.43994140625,147.3623809814453
2018-05-23,2733.2900390625,149.3678741455078
2018-05-24,2727.760009765625,150.07952880859375
2018-05-25,2721.330078125,150.83734130859375
2018-05-29,2689.860107421875,148.44369506835938
2018-05-30,2724.010009765625,149.55274963378906
2018-05-31,2705.27001953125,147.8799285888672
2018-06-01,2734.6201171875,148.0287322998047
2018-06-04,2746.8701171875,149.01461791992188
2018-06-05,2748.800048828125,148.3263702392578
2018-06-06,2772.35009765625,151.0235595703125
2018-06-07,2770.3701171875,157.62701416015625
2018-06-08,2779.030029296875,157.0968780517578
2018-06-11,2782.0,154.8461456298828
2018-06-12,2786.85009765625,155.0693359375
2018-06-13,2775.6298828125,154.9298095703125
2018-06-14,2782.489990234375,155.36695861816406
2018-06-15,2779.659912109375,154.81825256347656
2018-06-18,2773.75,154.6508026123047
2018-06-19,2762.590087890625,153.4324188232422
2018-06-20,2767.320068359375,151.19097900390625
2018-06-21,2749.760009765625,149.30291748046875
2018-06-22,2754.8798828125,153.04177856445312
2018-06-25,2717.070068359375,148.63331604003906
2018-06-26,2723.06005859375,149.65635681152344
2018-06-27,2699.6298828125,146.41046142578125
2018-06-28,2716.31005859375,145.38735961914062
2018-06-29,2718.3701171875,145.7315216064453
2018-07-02,2726.7099609375,145.89891052246094
2018-07-03,2713.219970703125,145.5361785888672
2018-07-05,2736.610107421875,146.3174591064453
2018-07-06,2759.820068359375,148.2705535888672
2018-07-09,2784.169921875,148.7541961669922
2018-07-10,2793.840087890625,149.38662719726562
2018-07-11,2774.02001953125,147.52651977539062
2018-07-12,2798.2900390625,147.99154663085938
2018-07-13,2801.31005859375,147.42420959472656
2018-07-16,2798.429931640625,147.67530822753906
2018-07-17,2809.550048828125,148.57748413085938
2018-07-18,2815.6201171875,146.884765625
2018-07-19,2804.489990234375,146.40113830566406
2018-07-20,2801.830078125,146.92198181152344
2018-07-23,2806.97998046875,147.64743041992188
2018-07-24,2820.39990234375,146.89410400390625
2018-07-25,2846.070068359375,147.7776336669922
2018-07-26,2837.43994140625,145.21995544433594
2018-07-27,2818.820068359375,146.46624755859375
2018-07-30,2802.60009765625,147.5451202392578
2018-07-31,2816.2900390625,146.5220489501953
2018-08-01,2813.360107421875,145.9454345703125
2018-08-02,2827.219970703125,144.54103088378906
2018-08-03,2840.35009765625,145.28506469726562
2018-08-06,2850.39990234375,145.7593994140625
2018-08-07,2858.449951171875,145.12696838378906
2018-08-08,2857.699951171875,147.80552673339844
2018-08-09,2853.580078125,148.15895080566406
2018-08-10,2833.280029296875,147.58233642578125
2018-08-13,2821.929931640625,147.080078125
2018-08-14,2839.9599609375,149.36805725097656
2018-08-15,2818.3701171875,148.6984100341797
2018-08-16,2840.68994140625,150.4190216064453
2018-08-17,2850.1298828125,149.87957763671875
2018-08-20,2857.050048828125,150.3725128173828
2018-08-21,2862.9599609375,149.77725219726562
2018-08-22,2861.820068359375,149.32156372070312
2018-08-23,2856.97998046875,147.9264373779297
2018-08-24,2874.68994140625,148.23333740234375
2018-08-27,2896.739990234375,149.2564239501953
2018-08-28,2897.52001953125,150.33529663085938
2018-08-29,2914.0400390625,151.70248413085938
2018-08-30,2901.1298828125,151.41416931152344
2018-08-31,2901.52001953125,151.82598876953125
2018-09-04,2896.719970703125,151.3486785888672
2018-09-05,2888.60009765625,152.77117919921875
2018-09-06,2878.050048828125,153.23912048339844
2018-09-07,2871.679931640625,153.3888702392578
2018-09-10,2877.1298828125,154.48382568359375
2018-09-11,2887.889892578125,154.06268310546875
2018-09-12,2888.919921875,154.17498779296875
2018-09-13,2904.179931640625,151.9850616455078
2018-09-14,2904.97998046875,150.5251007080078
2018-09-17,2888.800048828125,147.9982452392578
2018-09-18,2904.31005859375,147.6519775390625
2018-09-19,2907.949951171875,148.97154235839844
2018-09-20,2930.75,150.4783172607422
2018-09-21,2929.669921875,154.69908142089844
2018-09-24,2919.3701171875,152.83670043945312
2018-09-25,2915.56005859375,155.73789978027344
2018-09-26,2905.969970703125,155.12957763671875
2018-09-27,2914.0,155.85020446777344
2018-09-28,2913.97998046875,156.56146240234375
2018-10-01,2924.590087890625,155.98123168945312
2018-10-02,2923.429931640625,154.58677673339844
2018-10-03,2925.510009765625,154.1001434326172
2018-10-04,2901.610107421875,155.16702270507812
2018-10-05,2885.570068359375,155.8876190185547
2018-10-08,2884.429931640625,157.0106964111328
2018-10-09,2880.340087890625,158.9385528564453
2018-10-10,2785.679931640625,157.5721893310547
2018-10-11,2728.3701171875,152.51849365234375
2018-10-12,2767.1298828125,153.31402587890625
2018-10-15,2750.7900390625,153.17361450195312
2018-10-16,2809.919921875,153.54800415039062
2018-10-17,2809.2099609375,156.07481384277344
2018-10-18,2768.780029296875,156.11221313476562
2018-10-19,2767.780029296875,156.7486572265625
2018-10-22,2755.8798828125,155.94378662109375
2018-10-23,2740.68994140625,165.7891082763672
2018-10-24,2656.10009765625,165.97630310058594
2018-10-25,2705.570068359375,164.06712341308594
2018-10-26,2658.68994140625,162.22341918945312
2018-10-29,2641.25,162.12049865722656
2018-10-30,2682.6298828125,167.043212890625
2018-10-31,2711.739990234375,165.55516052246094
2018-11-01,2740.3701171875,163.66470336914062
2018-11-02,2723.06005859375,165.414794921875
2018-11-05,2738.31005859375,168.82135009765625
2018-11-06,2755.449951171875,170.9925537109375
2018-11-07,2813.889892578125,172.43382263183594
2018-11-08,2806.830078125,173.5849151611328
