Date,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BK,BRK-B,BLK,COF,CBOE,SCHW,CB,CINF,C,CFG,CME,CMA,DFS,RE,FITB,FRC,BEN,GL,GS,HIG,HBAN,ICE,IVZ,JPM,KEY,LNC,L,MTB,MKTX,MMC,MET,MCO,MS,MSCI,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RJF,RF,SPGI,STT,SIVB,SYF,TROW,TRV,TFC,USB,UNM,WRB,WFC,WTW,ZION
2016-02-23,25.754878997802734,55.93568420410156,50.14142990112305,43.22650146484375,71.62715911865234,88.23445892333984,34.54666519165039,61.336395263671875,10.759827613830566,30.484336853027344,130.74000549316406,265.29052734375,59.13520812988281,60.797298431396484,22.489225387573242,101.51885223388672,52.86991500854492,32.56591033935547,15.762749671936035,74.0674057006836,27.708070755004883,40.825679779052734,162.53543090820312,12.38467788696289,57.31132888793945,26.2174072265625,49.19728469848633,129.93113708496094,36.28828048706055,6.7824859619140625,44.741493225097656,19.889522552490234,47.2440299987793,8.598918914794922,30.487712860107422,35.29301834106445,90.16133880615234,110.37541198730469,51.09184646606445,27.367835998535156,81.69068908691406,20.268630981445312,68.31478118896484,56.67536926269531,51.40105056762695,11.302070617675781,69.4102554321289,29.065685272216797,26.5672607421875,50.17523193359375,26.39999771118164,6.227812767028809,82.20852661132812,47.45858383178711,83.79000091552734,23.857572555541992,56.84951400756836,93.2226333618164,26.359569549560547,32.25432205200195,22.3671932220459,20.019515991210938,40.058963775634766,102.18790435791016,18.589000701904297
2016-02-24,25.867671966552734,56.1287841796875,49.71379470825195,43.10798263549805,71.62715911865234,88.78787994384766,34.63401794433594,61.72098922729492,10.733282089233398,30.2321720123291,131.02999877929688,263.680908203125,58.85626220703125,61.61667251586914,22.069828033447266,101.94002532958984,53.0216064453125,32.455135345458984,15.461648941040039,74.38982391357422,27.650957107543945,41.04536056518555,163.5288848876953,12.343667984008789,57.34010314941406,26.08234405517578,48.07701873779297,130.51397705078125,36.44483947753906,6.727344989776611,45.239566802978516,19.761154174804688,47.2608642578125,8.526114463806152,30.173236846923828,34.98361587524414,89.2083969116211,111.09370422363281,51.41402053833008,27.467567443847656,81.40885162353516,20.268630981445312,67.0940170288086,57.142127990722656,50.52341842651367,11.194430351257324,68.98277282714844,29.22309684753418,26.500690460205078,50.268463134765625,26.083967208862305,6.104408264160156,83.39640045166016,46.22157287597656,83.4800033569336,24.04836654663086,57.14786148071289,93.71504974365234,26.27745819091797,31.89750862121582,22.30293846130371,20.01564598083496,39.65088653564453,101.88652801513672,18.124492645263672
2016-02-25,26.171329498291016,56.82575607299805,50.396183013916016,43.48892593383789,72.43417358398438,89.39752960205078,34.948482513427734,63.798587799072266,10.901402473449707,30.719093322753906,132.30999755859375,268.5096740722656,59.765071868896484,60.884056091308594,22.451950073242188,103.87914276123047,53.721038818359375,32.90673828125,15.608128547668457,75.10710144042969,27.952842712402344,41.440799713134766,164.9580841064453,12.54871654510498,59.7480583190918,26.810190200805664,48.80803680419922,132.92587280273438,37.16678237915039,6.806118965148926,45.36917495727539,20.297279357910156,47.9932746887207,8.647452354431152,30.93819808959961,35.23500442504883,89.582763671875,114.20626068115234,51.69145202636719,28.080177307128906,83.27848052978516,21.055099487304688,68.13636779785156,57.90510559082031,51.21176528930664,11.363579750061035,69.51921081542969,29.70319938659668,26.766948699951172,51.324947357177734,26.801097869873047,6.178450107574463,84.95195007324219,46.69932556152344,86.33000183105469,24.091732025146484,57.71139144897461,94.39752197265625,26.679834365844727,32.478370666503906,22.752695083618164,20.166780471801758,39.767486572265625,103.09207153320312,18.606525421142578
2016-02-26,26.10192108154297,56.74634552001953,50.38707733154297,43.251888275146484,74.25426483154297,89.81961059570312,34.992149353027344,64.03630065917969,11.237645149230957,31.40597915649414,131.9199981689453,268.7666015625,60.46690368652344,60.6912727355957,23.728788375854492,103.10704040527344,53.56935119628906,33.656551361083984,16.0638427734375,75.09098815917969,28.523975372314453,41.432003021240234,162.84915161132812,12.860381126403809,60.99520492553711,27.125335693359375,49.52958297729492,134.7191925048828,37.253761291503906,7.050319671630859,44.426719665527344,20.46340560913086,48.43944549560547,8.732992172241211,31.881641387939453,35.47037887573242,91.00457000732422,114.82877349853516,51.458770751953125,28.557432174682617,83.24092102050781,21.50817108154297,68.04244995117188,57.31267547607422,51.83124923706055,11.463528633117676,70.38256072998047,30.27774429321289,26.717025756835938,52.03961944580078,27.32375144958496,6.375898838043213,84.18832397460938,47.27088928222656,90.16999816894531,24.221818923950195,57.7776985168457,93.69773864746094,27.344974517822266,32.60282516479492,23.226539611816406,20.228782653808594,40.033992767333984,102.97335052490234,19.07979393005371
2016-02-29,25.8199520111084,55.987613677978516,50.56904983520508,42.49843215942383,72.07359313964844,89.37879943847656,34.808719635009766,62.59252166748047,11.07837200164795,30.77126121520996,134.1699981689453,267.0885009765625,59.14420700073242,60.247833251953125,23.3466739654541,101.36968994140625,53.206993103027344,33.10270309448242,15.648818969726562,73.69669342041016,27.56120491027832,40.79054260253906,162.20428466796875,12.515907287597656,59.038143157958984,26.90022850036621,48.627662658691406,134.6561279296875,36.636192321777344,6.8927717208862305,44.15269088745117,20.19156837463379,47.39556121826172,8.594501495361328,31.048686981201172,35.2088623046875,87.8354721069336,113.44966888427734,51.056053161621094,28.179903030395508,83.4288101196289,21.114938735961914,66.2207260131836,56.81001281738281,51.09130096435547,11.23287296295166,68.15296936035156,29.75829315185547,26.558935165405273,51.34047317504883,26.64309310913086,6.1866774559021,84.60314178466797,46.733436584472656,88.8499984741211,23.371925354003906,57.27216720581055,92.88570404052734,26.40885353088379,31.96388816833496,22.91332244873047,19.95751190185547,39.07623291015625,103.4939193725586,18.685401916503906
2016-03-01,26.492341995239258,57.17864227294922,51.679046630859375,43.92068099975586,75.55924224853516,89.99783325195312,35.47256851196289,64.56449890136719,11.671226501464844,31.997241973876953,136.94000244140625,276.17230224609375,61.17775344848633,61.02865982055664,24.595558166503906,103.28250122070312,53.990684509277344,35.16469955444336,16.49513816833496,74.59933471679688,28.64636993408203,41.80107498168945,166.39598083496094,13.25406551361084,62.33830261230469,27.703113555908203,50.28909683227539,139.266845703125,37.914817810058594,7.23150110244751,42.97138595581055,21.052385330200195,49.83689880371094,8.879626274108887,33.054561614990234,36.09029769897461,90.10523223876953,113.3060073852539,51.98678207397461,29.690052032470703,86.00309753417969,22.303190231323242,67.15038299560547,57.68967056274414,53.775794982910156,11.632675170898438,70.81001281738281,31.104143142700195,27.099767684936523,54.618682861328125,27.816015243530273,6.565116882324219,86.97888946533203,48.746788024902344,94.72000122070312,23.87491798400879,59.16992950439453,95.14044952392578,27.468158721923828,33.1090202331543,24.206357955932617,20.33728790283203,40.57532501220703,105.4940185546875,19.553062438964844
2016-03-02,26.63983917236328,57.7080078125,51.97019958496094,43.87836837768555,75.4561996459961,91.3485107421875,35.54310989379883,64.50286102294922,11.911046028137207,32.53632354736328,136.72999572753906,279.7339782714844,62.21253204345703,60.93190383911133,24.9217586517334,103.85283660888672,54.15080261230469,35.97416305541992,17.056638717651367,75.1957778930664,29.201168060302734,42.258018493652344,167.18899536132812,13.524724960327148,63.59503173828125,28.025760650634766,50.735294342041016,138.8616180419922,37.9409065246582,7.318154335021973,42.94916534423828,21.309120178222656,50.30832290649414,9.21363353729248,33.352054595947266,36.20652770996094,93.2572021484375,114.88623046875,51.7630500793457,29.92511558532715,86.71712493896484,22.320283889770508,66.53060913085938,57.88715362548828,54.71907424926758,11.755690574645996,71.78231048583984,31.064790725708008,27.39930534362793,54.96826171875,28.02872657775879,6.680294990539551,87.22400665283203,49.21600341796875,97.2699966430664,24.499326705932617,59.393680572509766,95.2009506225586,27.763778686523438,33.63178634643555,24.455331802368164,20.546552658081055,41.28322982788086,106.65389251708984,20.008804321289062
2016-03-03,26.453304290771484,57.61977005004883,52.852752685546875,44.2508544921875,76.87278747558594,92.12703704833984,35.8781623840332,65.2775650024414,11.990983963012695,32.771095275878906,136.83999633789062,278.6131591796875,62.68043899536133,61.70588684082031,25.266597747802734,103.39659118652344,54.35304260253906,36.49392318725586,17.447250366210938,76.03396606445312,30.359752655029297,42.84675979614258,167.30226135253906,13.8281888961792,64.6791000366211,28.42345428466797,50.5928955078125,139.879150390625,37.9146842956543,7.56235408782959,43.87125778198242,21.596065521240234,50.47669219970703,9.343975067138672,33.82802200317383,36.49710464477539,94.08802795410156,115.65238189697266,51.6825065612793,30.195804595947266,89.12224578857422,22.345928192138672,65.81694030761719,58.524471282958984,55.75754928588867,11.940213203430176,72.5702133178711,31.072731018066406,27.865251541137695,55.830528259277344,28.150270462036133,6.811927795410156,88.92096710205078,49.52311706542969,99.44999694824219,24.768165588378906,59.94889831542969,94.85539245605469,28.141517639160156,33.8309326171875,24.832801818847656,20.616302490234375,41.44979476928711,106.8548355102539,20.64859390258789
2016-03-04,26.474990844726562,57.6815299987793,53.03471755981445,44.2762565612793,77.66262817382812,92.79297637939453,36.151519775390625,65.24237060546875,12.026514053344727,33.11888122558594,137.97000122070312,279.1476135253906,62.61745071411133,61.92840576171875,25.30387306213379,102.81747436523438,54.36988830566406,36.49392318725586,17.84600257873535,76.40469360351562,31.19198989868164,42.644649505615234,168.71405029296875,14.049639701843262,65.1300048828125,28.866161346435547,50.735294342041016,141.23898315429688,38.2468147277832,7.617497444152832,44.2526741027832,21.966068267822266,50.55246353149414,9.409146308898926,33.59854507446289,36.6811408996582,94.41349792480469,120.94849395751953,51.915184020996094,30.153066635131836,89.62960815429688,22.337379455566406,65.26293182373047,58.29107666015625,56.821983337402344,12.001721382141113,73.17371368408203,31.271411895751953,27.615636825561523,55.519798278808594,28.11380386352539,6.902425289154053,89.61862182617188,50.05205154418945,101.66000366210938,24.8028621673584,60.31353759765625,95.37371826171875,28.322174072265625,34.046688079833984,24.97736358642578,20.546552658081055,41.73295211791992,107.0283432006836,21.332210540771484
2016-03-07,26.266765594482422,57.372745513916016,53.68070983886719,44.581031799316406,77.06165313720703,92.98995971679688,36.31022644042969,64.66130828857422,12.017631530761719,33.18844223022461,138.72000122070312,281.7084655761719,62.55446243286133,61.125396728515625,25.658039093017578,102.96662139892578,54.1002311706543,36.30646514892578,17.52049446105957,75.42143249511719,31.14301872253418,42.776458740234375,169.89755249023438,13.975823402404785,64.04593658447266,28.851152420043945,50.9726448059082,139.89720153808594,38.34295654296875,7.546598434448242,43.37873077392578,21.905656814575195,50.45985794067383,9.319534301757812,33.52204513549805,36.216209411621094,93.96810150146484,116.8686752319336,51.628807067871094,30.52347755432129,88.7464599609375,22.303190231323242,65.69486999511719,57.662750244140625,57.02102279663086,12.017098426818848,72.88872528076172,31.3985652923584,27.73212242126465,56.03251266479492,28.229278564453125,6.8941969871521,88.75125885009766,49.907012939453125,102.93000030517578,24.733478546142578,60.13121795654297,95.3823471069336,28.207212448120117,33.8309326171875,25.266490936279297,20.44579315185547,41.699642181396484,106.80915832519531,21.41984748840332
2016-03-08,26.054203033447266,56.975730895996094,54.07194137573242,43.96303176879883,76.25464630126953,92.3333740234375,36.04570388793945,66.21955108642578,11.600167274475098,32.59719467163086,137.8000030517578,276.2507019042969,61.627655029296875,63.42799377441406,24.85651397705078,102.02777862548828,53.95698547363281,34.977256774902344,17.024089813232422,75.67288208007812,29.870210647583008,42.38981246948242,168.66146850585938,13.639551162719727,63.144142150878906,28.513492584228516,49.94731521606445,136.52024841308594,37.80980682373047,7.365417003631592,43.14728546142578,21.294025421142578,49.483333587646484,9.034411430358887,32.340606689453125,35.5188102722168,92.34930419921875,118.55422973632812,51.40507507324219,29.76127815246582,87.16807556152344,21.379941940307617,64.51168060302734,58.22824478149414,55.3508186340332,11.90177059173584,71.30455017089844,30.341615676879883,27.48250389099121,54.618682861328125,27.591157913208008,6.622706890106201,88.5721435546875,48.866214752197266,99.02999877929688,24.022350311279297,59.64227294921875,96.29446411132812,27.640600204467773,33.06752395629883,24.463361740112305,20.345033645629883,40.850162506103516,106.58995819091797,20.75377082824707
2016-03-09,26.21471405029297,56.931617736816406,53.726192474365234,43.675174713134766,76.11727142333984,92.59600830078125,36.23086929321289,67.46083068847656,11.671226501464844,32.29286575317383,139.1300048828125,283.0707092285156,61.81663131713867,63.05069351196289,24.744672775268555,103.34392547607422,53.923282623291016,35.062461853027344,16.845064163208008,76.16768646240234,29.437789916992188,42.17892837524414,169.50308227539062,13.614947319030762,62.4630012512207,28.070785522460938,50.194156646728516,134.99830627441406,37.76610565185547,7.357541084289551,42.5806999206543,21.286470413208008,49.7695426940918,8.879626274108887,32.3916130065918,35.22822570800781,92.50345611572266,117.41455841064453,51.646697998046875,29.91799545288086,87.43114471435547,21.038002014160156,65.225341796875,58.67705535888672,55.073890686035156,11.847951889038086,70.92737579345703,30.452869415283203,27.48250389099121,54.69636917114258,27.645849227905273,6.523241996765137,87.91222381591797,48.61882019042969,95.66999816894531,24.005006790161133,59.26935577392578,96.71145629882812,27.47637367248535,32.99283981323242,24.559736251831055,20.228782653808594,40.63362503051758,106.38904571533203,20.66612434387207
2016-03-10,26.188682556152344,56.693416595458984,53.453250885009766,43.905189514160156,75.94556427001953,92.4459228515625,36.60120391845703,67.59288787841797,11.78669261932373,32.05811309814453,138.6199951171875,280.2081298828125,62.29352951049805,63.0119743347168,24.82855987548828,103.18597412109375,54.0244026184082,35.24991989135742,17.097333908081055,76.02978515625,29.715198516845703,42.45133590698242,169.73973083496094,13.8281888961792,62.2999267578125,27.583049774169922,50.241615295410156,135.99794006347656,38.141929626464844,7.515091896057129,42.97693634033203,21.392181396484375,49.34020233154297,8.928505897521973,32.408607482910156,35.441322326660156,92.32359313964844,120.60372161865234,51.66461181640625,30.096078872680664,87.49688720703125,21.07219886779785,64.7464370727539,58.541893005371094,55.039268493652344,12.086295127868652,71.36322021484375,30.564128875732422,27.32441520690918,54.81290054321289,27.651931762695312,6.606128692626953,87.5916976928711,48.2605094909668,96.45999908447266,24.11774444580078,59.0953254699707,96.88519287109375,27.640600204467773,32.78538131713867,24.559736251831055,20.240406036376953,40.40043640136719,106.6904296875,21.15692138671875
2016-03-11,27.012910842895508,57.8050537109375,54.099239349365234,45.05520248413086,79.49989318847656,94.246826171875,37.56230163574219,68.31475067138672,12.248570442199707,32.82326126098633,140.64999389648438,292.8480529785156,63.91315460205078,62.99264907836914,26.28248405456543,105.2479476928711,55.53281021118164,36.630252838134766,17.82972526550293,76.72740173339844,30.86408805847168,43.215824127197266,171.89634704589844,14.271084785461426,64.06511688232422,28.783620834350586,52.04545211791992,138.62744140625,39.07713317871094,7.735658645629883,43.69535446166992,22.653213500976562,49.95475387573242,9.140314102172852,34.049015045166016,36.535850524902344,95.34710693359375,119.6460189819336,52.56848907470703,31.5207576751709,88.78401947021484,22.226247787475586,65.37559509277344,59.45196533203125,56.86524963378906,12.25544261932373,72.41932678222656,32.074058532714844,27.632278442382812,57.13561248779297,28.837011337280273,6.829925537109375,89.68460083007812,49.43780517578125,100.30999755859375,24.99365234375,60.189239501953125,98.71813201904297,28.289337158203125,33.57370376586914,25.443180084228516,20.73369789123535,41.699642181396484,110.16093444824219,21.849300384521484
2016-03-14,26.74394989013672,57.30215835571289,54.19932174682617,45.038169860839844,78.83883666992188,93.58085632324219,37.43003845214844,68.16510772705078,12.115335464477539,32.71892166137695,139.72000122070312,291.2702941894531,62.92338943481445,63.71825408935547,25.946964263916016,105.06369018554688,54.92605972290039,36.35758590698242,17.976205825805664,78.1874771118164,31.29901885986328,42.750099182128906,171.6596221923828,14.180866241455078,64.20903778076172,28.58102798461914,51.93153381347656,138.2222442626953,39.024696350097656,7.672640800476074,43.92391586303711,22.623008728027344,49.7695426940918,9.075139999389648,34.32949447631836,36.44868087768555,95.56123352050781,118.92774200439453,52.64903259277344,31.271421432495117,88.01361846923828,22.14931297302246,65.46009826660156,60.217872619628906,56.64024353027344,12.224689483642578,71.93319702148438,31.629026412963867,27.49083137512207,56.708351135253906,28.715469360351562,6.80505895614624,88.46844482421875,49.27572250366211,100.29000091552734,24.672775268554688,59.83856964111328,98.00581359863281,28.23184585571289,33.598594665527344,25.66002655029297,20.799718856811523,41.54140090942383,110.17005920410156,21.761659622192383
